2022-08-20T07:30:00.0000000Z,1388505.63
2022-08-20T07:31:00.0000000Z,1232472.97
2022-08-20T07:32:00.0000000Z,1405016.74
2022-08-20T07:33:00.0000000Z,1045034.63
2022-08-20T07:34:00.0000000Z,1318930.96
2022-08-20T07:35:00.0000000Z,1460531.35
2022-08-20T07:36:00.0000000Z,1167334.25
2022-08-20T07:37:00.0000000Z,1131071.32
2022-08-20T07:38:00.0000000Z,1200466.66
2022-08-20T07:39:00.0000000Z,1208921.72
2022-08-20T07:40:00.0000000Z,1355455.65
2022-08-20T07:41:00.0000000Z,1227541.71
2022-08-20T07:42:00.0000000Z,1499906.19
2022-08-20T07:43:00.0000000Z,1901145.56
2022-08-20T07:44:00.0000000Z,1220089.56
2022-08-20T07:45:00.0000000Z,1586265.42
2022-08-20T07:46:00.0000000Z,1441980.56
2022-08-20T07:47:00.0000000Z,1044847.03
2022-08-20T07:48:00.0000000Z,1175650.48
2022-08-20T07:49:00.0000000Z,1279269.93
2022-08-20T07:50:00.0000000Z,1572945.41
2022-08-20T07:51:00.0000000Z,1173657.86
2022-08-20T07:52:00.0000000Z,1462208
2022-08-20T07:53:00.0000000Z,1204547.04
2022-08-20T07:54:00.0000000Z,1331444.29
2022-08-20T07:55:00.0000000Z,1342595.16
2022-08-20T07:56:00.0000000Z,1188117.43
2022-08-20T07:57:00.0000000Z,1143471.53
2022-08-20T07:58:00.0000000Z,1499139.31
2022-08-20T07:59:00.0000000Z,1246181.96
2022-08-20T08:00:00.0000000Z,1400912.62
2022-08-20T08:01:00.0000000Z,1307396.46
2022-08-20T08:02:00.0000000Z,1417488.69
2022-08-20T08:03:00.0000000Z,1069447.28
2022-08-20T08:04:00.0000000Z,1401906.75
2022-08-20T08:05:00.0000000Z,2327701.16
2022-08-20T08:06:00.0000000Z,1085408.81
2022-08-20T08:07:00.0000000Z,1212679.33
2022-08-20T08:08:00.0000000Z,3030242.76
2022-08-20T08:09:00.0000000Z,381034503.78
2022-08-20T08:10:00.0000000Z,10561422.95
2022-08-20T08:11:00.0000000Z,1473107.18
2022-08-20T08:12:00.0000000Z,1204113.48
2022-08-20T08:13:00.0000000Z,2220238.91
2022-08-20T08:14:00.0000000Z,1241678.18
2022-08-20T08:15:00.0000000Z,1609391.68
2022-08-20T08:16:00.0000000Z,1183632.83
2022-08-20T08:17:00.0000000Z,1266403.55
2022-08-20T08:18:00.0000000Z,1187712.72
2022-08-20T08:19:00.0000000Z,1295721.95
2022-08-20T08:20:00.0000000Z,1679750.02
2022-08-20T08:21:00.0000000Z,1336554.08
2022-08-20T08:22:00.0000000Z,1114331.63
2022-08-20T08:23:00.0000000Z,1164076.01
2022-08-20T08:24:00.0000000Z,1138754.5
2022-08-20T08:25:00.0000000Z,1370564.11
